"scene_id","instance_token","distance_ahead","lateral_offset","forward_velocity","side_velocity","vehicle_type","lateral_pos_5s"
132,"08314f6be175403b9ce24c2d9ce1eb58",7.87867084397988,6.90490854644396,0,0,"car",5.11069278596416
132,"14e82f72d9144ad3b5712a204bda2cfc",37.2664003263844,7.76634291278691,0,0,"car",7.72922522457162
132,"541ccedfcf0640f48f72ea084b02807e",18.2149924595904,7.73759800656127,0,0,"car",7.57893749742443
134,"45625c0bafb34ec38d1e265fd1a81100",5.7235331697369,4.36672022714199,0,0,"trailer",7.67621220991968
135,"c2203714adcf418583a1eb71ebc6c512",23.5514745052046,-7.9818998586303,0,0,"car",-8.1532262027706
135,"0cf7e2b7f3ab4804a886a1625bbe39b6",13.9444718164076,6.84317583606833,0.297952323159108,-4.79240645751854,"truck",-14.2167495903657
137,"300b06a6a46445e88cca3763f0a011d6",23.1086945758555,-7.34752914770737,0,0,"car",-2.96391892381657
146,"23c184727dc24eda857cbf96d55dd28e",20.8213636049526,-4.30491620957483,0,0,"car",-10.9652597487155
148,"7b10a88df6ab4a41a9e8d9b241a645c7",38.5402799517949,-5.33670119361666,0,0,"car",-29.0584446214602
149,"9cf044d349cd409b98ceb249c9a65143",26.7769594141237,7.55280675849462,-0.619846859133677,0.0131145918915597,"truck",0.123147624376881
151,"ed77c0e17186414c97aa3bf4ea3ea162",29.7187423553968,3.56162567896776,0,0,"car",-2.79524228054468
155,"4b873661ef2547f9916bf6ebf3eb55bc",28.063020507963,-5.78417315402841,0,0,"car",-6.19183609176817
155,"bd568706f2314fa3af5199ee1020be79",39.1534987973293,-3.45519605565768,0,0,"car",-5.3505099797901
155,"8b4488ad3ff54b4b99d0c9b119cfe4b4",31.1916556644142,-5.51423288214256,0,0,"car",-6.3114314331074
155,"481e6cec5bdb4f7fba31ecc495dff3bf",33.8821206383184,-4.86322553504926,0,0,"car",-6.03071121770496
155,"8b523539e3fa4441ab47c0ef445b6b32",37.4371245391967,-4.65013683835474,0,0,"car",-5.9543150536291
155,"1a7deaf7d59a4ef08016f23dbe1e5012",22.6711264966399,-5.505419242552,0,0,"car",-6.05818423489858
155,"97a2a7fec9a04285a008dc18c8425710",38.3235857636318,-5.69808829623855,0,0,"car",-5.83155771922651
155,"4502ac4f4ea54cfb92de61045df3790c",33.0127050737152,-6.59228509401525,0,0,"car",-6.76571427069716
155,"a8c451d6b5764b2c98425e235e2d2012",23.9972387608296,-6.67346861651001,0,0,"car",-6.48466128154759
155,"1e868b409c4443dfb5fdd40bfa4fe48c",29.6506666657966,-7.31453505878512,0,0,"car",-8.4103211910244
155,"6b7ae300ece04dde9fdeeadfecfadd5f",18.4734243432324,-6.72119856068408,0,0,"car",-5.26237494428452
157,"c9a18fb3fe7d4e3e8c039fd70f29edf8",26.2486165397058,7.17356161850815,0,0,"car",8.19560638766998
157,"33c5e84d6d3945a9a473ba5b4dd0c58d",32.232039963384,3.80907901199364,-0.879089991878508,0.079928882329858,"car",6.18014578797344
158,"8da35bfc30f24118ad7ea5cc3c3a900b",31.4123273529416,7.2703461750917,0,0,"car",8.28659562274835
158,"1a7741044f9f4ff3b8e71397e665ec57",26.3826454603038,-7.89248749591764,0,0,"car",-6.80340330609861
158,"4ca85b5ccc174ba4b9372b1afbd526cf",4.86157659019828,-7.0955523484009,0,0,"car",-6.32289118762216
158,"4b351612c715466baad45a4b2e14f7f1",12.9570787528169,-7.97813874113306,0,0,"car",-7.13438467237244
158,"5193e35111084f38b27e6d7655a1413c",19.6060143253826,7.54085725151586,0,0,"car",8.3794422407318
158,"9c6b2651bb2a4db5a9a28d25464fcbe7",39.5105547785996,7.31954857398336,0,0,"car",7.8970156584039
160,"80822ed2772143f6adce345c6ae4565e",38.2494003190588,4.53924379944899,0,0,"car",5.99558825587312
160,"2b96956017a54fcc93dcc63cc1e34b03",33.6427440631064,3.95692539472528,0,0,"car",8.54125992749371
161,"4ea599c8c3d344518e4f793c86077ef9",12.7250921466154,7.43713840092607,0.77949360331693,-2.71015632176649,"car",-9.11698271632911
161,"4ece3bfeec624043a24c70b49820b578",14.4324290150384,7.17169838238173,1.67902944593798,-3.32223597692887,"car",-12.6125792348009
163,"a6382af61c794db5bb298b19004a8a7d",8.81964324619507,-3.65216562496531,0,0,"car",-3.85854312772823
163,"ed2b302f559544269d3c835da4a13e47",2.19269193949191,-3.40196750010132,0,0,"car",-3.54934214813845
163,"bcdbf8893e7d4c3ea67a9b53ca782e6a",14.6818525971557,-3.41068198856901,0,0,"car",-3.80536881251855
163,"6fabf477dc7e4beca87943382f468461",27.3246365697256,-3.61004353541961,0,0,"car",-3.84298255061957
163,"da8d7a1752544c86bbf5a2447fcabb7c",18.9381380478407,-3.53485869748251,0,0,"car",-3.35254658744219
164,"663fe4cb737f4f1f8fb702e2c659c521",5.02704029229156,7.77414184573509,0,0,"car",7.07036960379563
166,"707575c12a22461b804a39d6b8e1c3a0",33.8574688441105,-7.97625803135161,0,0,"car",-7.60727250263768
167,"1a8eb1bbcc054923b866e026c704a787",20.3988342790123,-3.9581931628049,0,0,"truck",-3.51525401656839
168,"43f27bef0e814da1b5ce138ced1a4399",3.42321750199495,7.69536530190453,0,0,"car",7.69608720337432
168,"ac027c217b984f7d9ccbb4594f2eccef",11.3000811625692,7.9224894396286,0,0,"car",7.92435569032643
168,"3958da3c72b24a3e896ab9dfdd16ee7d",3.70045341321508,-4.15554556792872,0,0,"car",-4.15471893140867
168,"c51a62ea38e44ecf88811cbcf533dd1a",6.54585173803671,-4.77728884233742,0,0,"car",-4.77613511078762
168,"84a38aea22f24f8ca07efedc78d4b005",8.39406686381311,7.29025553690174,0,0,"truck",7.2917499966923
168,"247eec57d2234b59aa2f913f29943071",0.426991199632451,7.5250916681323,0,0,"car",7.52534722239642
168,"3d9df62357f140da988a0593e74077ef",17.041953719188,-4.4303290102582,0,0,"car",-4.42760809698426
168,"49d214dbf2574dc1bc7535091cb1bc82",8.94781767524817,-4.92577871437801,0,0,"car",-4.93314106581333
168,"ab057ec0ce874fde9c64f56270e83e9d",11.9258925655562,-5.01116772535794,0,0,"car",-5.00917421774248
168,"c4d4b36dc6ab49a9b4ba87b938920010",1.17183509415794,-3.87998409555174,0,0,"car",-3.87958888505348
169,"46bc8e7246fe432b935c40b2f9967405",25.8872065846576,5.29347913672849,0,0,"car",3.70359295772875
169,"29a2e5bbec6949a6a22d161d79cf71c8",37.0297927538523,7.88017745999125,-0.263156877033471,0.00231167739348606,"truck",7.62136971338846
170,"a663efda5be141b1ac1cb4d483857d6c",14.0099001832972,4.07861038139786,0,0,"truck",4.58009892595244
170,"7f18650fc0db4b0e9796afdd473a1f69",33.8718990312315,3.61992162768221,0,0,"car",4.64379215948663
171,"95ab69ce18ea40e9abd21715a83d8a2f",8.22305364563339,-3.93905029430464,0,0,"car",-29.0600051069225
171,"bb283f2359374f0fb9a7c07a73b7fa1a",22.1819127971055,-3.17079037255773,2.97929619448197,-1.0169391157,"truck",-35.8161234147868
173,"e879b14bc505491a8bc5ff6228b61583",22.3779533057259,7.60106514405746,0,0,"car",4.25134074990186
173,"5603f877984e46b484033138633c4819",18.1018899709555,7.48053740118661,0.50956956550213,-4.22986562781243,"truck",-15.0718181568682
174,"af81ef0d4de74364b62da47a7ade0aee",33.1348292013569,-7.83248706096783,0,0,"truck",-7.70742726694581
174,"d52c5ce7f2ed4d5cbaa54d7b3bf669f8",36.1385476566781,-3.54669162780675,0,0,"car",-3.60121736901476
174,"65101f7c36134be686146083da76e1c1",4.14662161678481,4.34027838520363,0,0,"car",4.34033808621157
174,"48594e2bcee4439492ac367bab392e2f",29.6182755504785,-5.55820791882514,0,0,"car",-5.69418928968967
175,"74929b4092f5479eab5f917572294f65",1.22636297373279,-3.20543871739832,3.34441852401757,0.0131408124359885,"truck",-6.21915533283879
176,"7605fbb9b3a7417d9f866ee0003cbf3f",3.54585536082567,-3.22410441371554,0,0,"truck",-2.92881136815417
176,"6ab8eb2c971f4153ba1abc1d927152d8",6.16901429530917,3.28716507493849,0,0,"car",3.87755034318123
176,"0642452c4c834fc99329be2acaee52bd",23.1917879922246,-4.06628844353107,0,0,"truck",-7.86635464985705
176,"d30be5990e554d4faec74e4415153162",16.8906761824889,-3.71026221490958,0,0,"trailer",-5.94550244598661
176,"11cbcc2b45f0419e8f649a76bd2cd4c0",28.0577356003655,-7.92612816250397,0.0329991870856217,3.48829441837284,"car",10.3326410878083
177,"46e21a3b66f64b8da697788f263ba5de",26.9405803155485,-4.03253470218057,0,0,"car",-4.14598015512342
177,"6b74309588d541f1947953938f345754",38.9956109215664,-3.8488959939788,0,0,"car",-3.79795483901079
177,"e4c3cb2d20c04a2496e04b10f2392680",20.6470644440133,-3.99993843517387,0,0,"car",-4.23563689049651
177,"2a953423a472464797c38b15be837c48",33.4180132471344,-4.12910853400216,0,0,"car",-3.99077062955929
177,"b7729182204c4bdfb26d3011fbd68fca",34.0864853624603,-4.6499383689372,0,0,"car",-3.98188929674575
177,"91d250d8568b42cba1e4a607020f945f",35.8047042577741,-4.72039812048039,0,0,"car",-4.06705234902917
177,"97300757bb2c4f86b1c19da99d973217",34.2039827767207,-4.77513481174918,0,0,"car",-4.05614189849184
177,"a4260f4e218e4278a3e4eb2ee0a7141e",37.0093480845964,-4.63539813514339,0,0,"car",-4.18932158088921
177,"449f1f650f024662abb444df3a4ff4ed",29.0628414656323,-3.78490623129998,0,0,"car",-4.30676716767444
177,"59b8f71194754ea891a085a87c898b75",28.618645738635,-4.45047927154457,0,0,"car",-4.14653908205893
177,"fb1a96abb9c04c8897991c68aeafaec4",37.3689792026666,-4.85972817338394,0,0,"car",-4.13918888367272
177,"51d5d2ae09ce4b4d8023f6ec46be5465",26.7718825363767,-4.76668201423,0,0,"car",-3.95107218429787
177,"36fe51f0dbee438abe855772bee78e6d",28.7286069647892,-4.40644946362049,0,0,"car",-3.87799517818927
178,"76b6f6442f8f44b68fa74858e9b18ff5",18.7757533484522,4.11973977285591,0,0,"car",2.61967174286917
178,"63b23681c2cb4f4b940a076d5e52937e",22.581470467136,-3.55844215187001,0,0,"car",-3.37309912657425
178,"c7cdc391c8b04181baa5785c3114f3e9",28.8665208035309,-3.4974300936293,0,0,"car",-3.64041231497289
178,"af5c5257a5dd41caa53862761be46697",34.7878558176219,-3.03983918416977,0,0,"car",-3.47120630920504
178,"fcf7b627c0a24ff0805526c7be379ad2",38.0705945447574,-3.62316081340412,0,0,"car",-3.83093287621657
178,"f27ab9869c444f70a2c293cd83f6de27",39.6850727971482,-3.80640281278215,0,0,"car",-4.00363615200999
178,"328ae1c108c04c30ab38c642d3cd713c",34.0751522457049,-4.07277215843212,0,0,"car",-3.63365536802887
178,"f9e3174240304e4f88b793b0e886a78c",36.1889065996577,-4.0898549244226,0,0,"car",-3.53822981797902
178,"a365d8a939154d66bf94f0565143f24d",31.2515671492725,-4.36425928312985,0,0,"car",-3.81448746319133
178,"b60bce428456413bbb42496b50d92a62",37.7518424515176,-4.45424289401346,0,0,"car",-3.89837578009711
178,"6d208bc3cdd04284b8866b5c3f918137",30.43805404064,-4.44842336440737,0,0,"car",-4.42397907616687
178,"575715eb32ed45bd9257824af06090a0",33.1468792219847,-3.91297751761307,0,0,"car",-3.70381561399864
178,"a39a08ed3aaf4067805d26eec40fdcf9",33.1474247005395,-5.17477504212146,0,0,"car",-3.92513851462666
179,"7479d82ca0bc49e09ccc9d4dde67490e",2.48388901686855,-4.00245259148005,0,0,"car",-1.79846097476537
179,"bf9a007f0fd84b58b0fd2f24bbed2f65",20.8246773545993,-4.45203522864992,0,0,"car",-5.02967503258829
179,"b3689e2781df427fa28e183a8e0d01c3",14.5954462983591,-4.5209568691269,0,0,"car",-4.17870716289721
179,"6c3480bde8924ef583ee3b16a2b28a65",38.4070051091183,-4.43153250104377,0,0,"trailer",-7.8095920542317
179,"eded0c5fba8d4d808227d5c60ad2ef13",8.23117951869278,-4.2605449631687,0,0,"car",-2.94607576749832
179,"dcf7fcb1157f4dbd88b574a34e8183ab",37.1715718755472,3.28447059264556,0,0,"car",7.66022419546886
180,"028559fb5ae54db8be59a2e5a728fe53",9.79662145562833,-4.1099657268623,0,0,"car",-4.07749675481456
181,"be11189d24fd4cd89bfbc464ca94ef80",39.0635609034612,6.82564483266887,0,0,"truck",6.82286670737178
181,"b144c41dc79c45249f2befc3a056c3f6",20.0522568362603,7.3218672471799,4.42555296254885,-4.64577940927187,"truck",-1.55479673019821
183,"af9ffe5a27f645478646bdfdff9b9681",15.6442384209441,7.42506142867108,2.33135246482451,-4.93543603660455,"truck",-23.2295912285419
183,"40698ffcd1c446c9a4800747d6f15977",0.552546547088268,3.47215492182778,1.26602217364635,0.00157372579399073,"car",15.5694576245841
184,"80c2c1c776274230a315ac631bc6b01a",20.1363218810163,-3.79328733216462,0,0,"car",-3.6047602354532
184,"d4ad27bac64546c98b87cc3fa29fc634",12.7588249708953,-3.74270999401608,0,0,"car",-3.4189301222069
184,"ce16e1ffe00a42e5a337e80a9c9658d7",6.31618044738152,-3.81439329239399,0,0,"truck",-3.55629483067174
185,"e07a8c31e10b4948a44fbe0f7ded4b12",37.348185177314,6.14939988161384,0,0,"car",8.28081658880334
186,"903b6a07f92540fa9db968339d7f567a",6.3647236590364,7.51928048105225,0,0,"car",6.4964076935742
186,"df01837018d74d2b9c170a3b6640a6d2",1.05731184034887,7.80078757186642,0,0,"car",6.1066723240164
186,"377f95a76f414df5ab6fc91fc21e5247",13.8230548701294,-3.23906971350531,0,0,"trailer",-3.19985620034607
186,"684fe368617d48a5bd7442e2eca29f5f",30.1242785045904,5.628254203095,0,0,"car",7.77010440153035
186,"d23d5d6ce631444480f772fa82bb7093",18.5311448451883,6.70576798361406,0,0,"car",7.29464281978674
186,"aa38cdbee9094c88bff32af782c75afc",12.7515022954758,6.90466079451648,0,0,"car",6.7402993616061
186,"0733208e26c24dd6ba971e22420d04d6",22.1638963551199,-4.08263849814966,0,0,"truck",-3.00806078119938
187,"d901210f24724c3299809cba832dd96f",34.782201067008,-4.63560728383117,0,0,"car",-2.03849390574428
187,"9739c1fef18340ca81c046524f42137b",25.5818305449607,-4.05487745963101,0,0,"car",3.331540800802
187,"72f55799d5cf42b4b93d8b8cc437f262",1.41540230968465,7.57046368785238,0,0,"car",7.46173770842661
187,"9c9d08fe144b457ea236981ec772cb9a",15.0924223114512,3.41664898899291,0,0,"car",2.78465452561602
187,"b65591be5767423c9c3c68483e13791d",31.2087337073786,6.06502296192211,0,0,"car",4.97877406101148
187,"568ed69595b743c1911f9110ad3fd878",19.0675155778581,5.20213604330383,0,0,"car",2.19784342940119
187,"e03a2065d9a341d187bf944d1ecde0e2",30.6671665806911,3.80252720669578,0,0,"car",2.70288183133167
188,"310206673d124b67aaf4daa7de4838df",18.0118098487968,5.85308183953831,0,0,"car",7.83830386259266
188,"85099be1e6a34268a405af9629d4039c",1.91743221960287,4.70645569040175,0,0,"truck",6.18958049857472
188,"cdcc9f7a12024d48ae468ebbf12009b2",0.280603559514045,4.20076254307042,3.47276706220241,0.495097250276101,"trailer",6.40601092728217
188,"c5b0fe940ffd4f468786e0f3606a38ab",1.62269339936918,3.4613988471902,4.9653044092131,-0.309439121203511,"car",1.2053992865958
189,"db9e7ddfe40c48e48dfff6139fe5a515",0.254843378663212,5.15580985176396,0.712303742702891,0.0626259401894835,"truck",3.25880652840243
189,"437562631675419193080eb1e8ff4cf9",10.5797975963344,3.43527517139848,4.71116546951274,0.745254476859702,"car",-5.12985546761182
189,"f3dcb38deca240c993025ada608ee8e8",30.1396007397785,-3.13117012452418,-0.241714132792887,-0.0187340369040627,"car",-10.5336206027935
189,"6b07240294a942b0a8eb9517ca6fd38e",12.6235741179611,7.99438256238636,-0.324086922236297,0.0248660214354155,"car",5.33256824878372
189,"4d042ec05a0d4b26bf1b2a32692c6fde",24.5954343396145,-3.92228225341173,-0.808224676472939,-0.0228058140679491,"car",-7.75459244401434
190,"64f17b2d835445959c58004927194d40",8.71770577198145,-5.53846507164061,0,0,"car",-3.94194408920637
190,"83d61fc99db04fc488180b53e67707ec",0.171887830403527,-3.38042266905272,0,0,"car",-3.57101846279715
190,"ab1b0ac55da5451fad6c8c41b733040b",33.0764709099521,-4.32865024108,0,0,"truck",-1.32139937115951
190,"2541b879858340a6ad5bd10410f83944",24.5751327661543,-7.36908513370446,0,0,"trailer",-4.45800687985719
190,"9ee5ea39923d4a0d8d08eaac28b2320f",32.1941167899677,-6.8247297651472,0,0,"car",-6.79858249976918
190,"9e13689a0ed4496988fa132d4c7efd88",35.2338470702433,-6.89366118917778,0,0,"car",-6.85864056349815
190,"760f4df68639465a80985c648fa10500",10.1537536714021,-6.52348806825081,0,0,"car",-6.5177832427876
191,"9f883071870b40e3ace7c28c620f5dcc",1.16776278524217,3.91237223369816,0,0,"car",3.91333487180276
191,"dfbcb79218df47b2b709b3cfa4398e2b",13.2108162441899,7.50404782814559,0,0,"truck",-29.4787627247677
191,"903e9b68873e4294bf8b26ce04344a60",33.2532844341785,5.5257879927117,0,0,"car",51.582390931026
191,"5bbb1387aaea487cb7c77586286358ab",26.553156762163,-7.75664171354917,-0.454345694638937,2.85284299346753,"truck",0.217440517727384
191,"b1483aa674c244bbb2afa8f2142e8a8b",26.1942408144246,-7.54892505785052,-0.221186451281281,1.230615431945,"car",10.4008536455355
192,"c8ac37e7c7f0427aba8b7370d5a9b795",38.2902759452444,3.40161393458365,0,0,"truck",3.66219554621952
192,"792cf4a791cb438d9ba0ddae9febb5f9",27.0613571617056,3.32988642896528,0,0,"trailer",3.62641024868758
193,"78312366a3b9442ba4d5b067370bc10f",1.44595498935861,3.00857583178221,4.26492250595986,0.185226466773877,"car",2.96463016187007
194,"a8844f9a8b814f2eb1b52dfd24e22930",23.2265057747225,-4.20087925905701,0,0,"car",-4.18447419780499
194,"1b949c2cc8164295b11d23faea463b82",35.4363473465032,-3.93793448960081,0,0,"car",-4.08463975488932
194,"44b1237e22a44eb5b15c19541ccb03ff",16.1608072076188,-4.28752786795921,0,0,"car",-4.14061787714146
194,"b28897e87a2d4f44ba407b2b89c0a330",36.293636206249,-4.20245327019127,0,0,"car",-3.78100594671794
194,"071f746340134561aeea29b0a5daa057",34.7468196643766,-3.89439981929997,0,0,"car",-3.4593768373805
194,"478c461103384b8c87b07dce137d1b03",34.241608241204,-3.82501985477618,0,0,"car",-3.56835337098921
194,"32da9c629faf43168fa7469ae9b6e62c",37.3981169041612,-4.18908166339405,0,0,"car",-3.98159808394223
194,"e88c88e3798140b3affec642b26fee76",0.731630616407729,3.52051835154068,1.83500767032975,-0.0374739051153803,"car",3.43305021907955
194,"4d140562197a448e83745b3de9c382d8",33.1149993425019,-4.19640883769657,0,0,"car",-4.09983538840189
194,"652f78e9fdbb4a478320ec9c209bf416",28.9159101308513,-4.51799289318202,0,0,"car",-3.91778200042646
194,"4b0da3d07956437297ca604b728ac149",35.9213696419885,-4.6304988425974,0,0,"car",-3.99634585538105
194,"78e25f231abc4d5998b39e8b15d7c846",38.5432444051153,-4.55274226147035,0,0,"car",-4.08145094413993
194,"ca79102b3c3d487eaa6a6db97027fcf1",27.752996311022,-4.37858802286002,0,0,"car",-3.87648262311024
194,"9f1988e7afd741b49cfd0f475f41d64a",31.1436260537935,-3.90442269492415,0,0,"car",-3.62551461842265
194,"64e692c229f342a59942dcda0461d6ee",37.3906378986669,-4.19233754759714,0,0,"car",-4.15776542816812
195,"76ba6f961775460c8b63c74369a74b6d",28.6970399040419,3.13029146041012,0,0,"car",2.2975242761066
197,"a2b59a1673e942ddbd7ee6f5a0461923",19.4212856060915,5.37968316283895,0,0,"truck",14.0881393401946
197,"9948d0301c864672a24acaec87e93a82",1.25354264625393,3.86168882745513,0,0,"car",3.84040086691616
197,"dc70e922ae6949ba87fc98a9e8ef64c4",30.2152301500325,-7.57562998568574,0.712756415151566,4.03518406128389,"car",0.579072002683237
198,"cf71a81db0b448ac90599a5d7b054c68",15.0860341953886,-5.49930274332304,0,0,"car",3.7422662693352
198,"6940095fd34045918725a6ae77704633",28.5836438558542,-4.87204858800075,0,0,"car",-3.92538013532574
198,"acb8a04b10e64f6187bd128f9247a6b5",22.9627414400575,-4.31457028195073,0,0,"car",-4.01036328837739
199,"b2dc043a8884485d939f690a8f1770ca",17.0384761863877,-4.15073699444599,0,0,"car",3.92688799706047
